CODE_CLIENT;Raison;Statut marital;Titre;Titre CoEmp;Garantie;Assurance;Logement;Type logement;Profession;Enfants;Ancienneté bancaire;Salaire;Salaire CoEmp;Nb Pers;Revenu / tête;Loyer;Âge;Emprunts courants;Durée emprunt;Remboursement;Succès
11;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Enseignant;2;15;29942;37804;4;16936;192;35;0;3;Rapide;N
395;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Enseignant;2;15;29103;40718;4;17455;1731;34;0;1;Rapide;N
491;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Enseignant;3;14;27407;37407;5;12962;1993;36;0;2;Lent;N
620;Autre;Divorcé;M.;Aucun;Non;Oui;Locataire;Appartement;Enseignant;1;15;24491;0;2;12245;;41;659;2;Lent;N
636;Autre;Divorcé;M.;Aucun;Non;Oui;Locataire;Appartement;Enseignant;0;14;25920;0;1;25920;12;41;620;3;Rapide;N
1167;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Enseignant;2;15;29517;36297;4;16453;1847;37;0;1;Rapide;N
1517;Autre;Divorcé;M.;Aucun;Non;Oui;Locataire;Appartement;Enseignant;0;14;25753;0;1;25753;131;42;561;3;Rapide;N
1567;Autre;Divorcé;M.;Aucun;Non;Oui;Locataire;Appartement;Enseignant;0;13;24863;0;1;24863;143;44;669;3;Rapide;N
1701;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Enseignant;2;15;32522;37706;4;17557;1928;36;0;1;Rapide;N
1848;Autre;Divorcé;M.;Aucun;Non;Oui;Locataire;Appartement;Enseignant;0;13;26413;0;1;26413;173;42;628;1;Rapide;N
187;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Inactif;0;7;9437;6604;2;8020;;20;537;3;Rapide;N
309;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Inactif;0;7;8942;6498;2;7720;;20;457;3;Rapide;N
899;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Inactif;0;7;9604;6489;2;8046;;22;496;3;Rapide;N
1228;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Inactif;0;7;9726;7011;2;8368;;22;491;1;Rapide;N
1411;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Inactif;0;7;9034;6193;2;7613;;21;535;1;Rapide;N
240;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Ouvrier;0;15;6479;0;2;3239;1841;42;233;4;Normal;N
489;Autre;Célibataire;Mlle;Aucun;Non;Non;Locataire;Appartement;Ouvrier;0;15;7149;0;1;7149;;37;0;1;Rapide;N
546;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Ouvrier;0;14;6717;0;2;3358;1888;40;233;4;Normal;N
674;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Ouvrier;0;14;5811;0;2;2905;2239;43;224;4;Normal;N
737;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Ouvrier;0;15;6005;0;2;3002;1843;38;224;4;Normal;N
909;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Ouvrier;0;15;6326;0;2;3163;244;39;248;4;Normal;N
1484;Autre;Célibataire;Mlle;Aucun;Non;Non;Locataire;Appartement;Ouvrier;0;15;6399;0;1;6399;;38;0;3;Rapide;N
1581;Autre;Célibataire;Mlle;Aucun;Non;Non;Locataire;Appartement;Ouvrier;1;15;6368;0;2;3184;;36;0;2;Lent;N
1612;Autre;Célibataire;Mlle;Aucun;Non;Non;Locataire;Appartement;Ouvrier;0;14;6624;0;1;6624;;37;0;3;Rapide;N
1657;Autre;Célibataire;Mlle;Aucun;Non;Non;Locataire;Appartement;Ouvrier;0;13;6810;0;1;6810;;40;0;3;Rapide;N
182;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Ouvrier qualifié;2;15;10560;7905;4;4616;2;39;744;4;Normal;N
245;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Ouvrier qualifié;2;15;9824;7399;4;4305;1875;41;762;4;Normal;N
293;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Ouvrier qualifié;2;15;10303;8667;4;4742;299;37;720;4;Normal;N
915;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Ouvrier qualifié;2;14;10018;7526;4;4386;1829;38;724;4;Normal;N
1075;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Ouvrier qualifié;2;14;10369;8114;4;4620;29;38;715;3;Normal;N
8;TV;Marié;Mme;M.;Oui;Non;Locataire;Appartement;Représentant;4;16;5405;4777;6;1697;2633;35;0;2;Lent;N
136;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;1;12;5528;9363;3;4963;1615;35;614;4;Normal;N
159;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;2;13;6052;4428;4;2620;272;46;0;4;Normal;N
300;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;3;12;5594;5014;5;2121;2777;40;0;4;Normal;N
304;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;1;12;6356;8169;3;4841;1737;31;507;4;Normal;N
390;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;3;13;6444;4297;5;2148;3188;41;0;4;Normal;N
471;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;1;13;5908;9052;3;4986;176;32;561;4;Normal;N
877;TV;Marié;Mme;M.;Oui;Non;Locataire;Appartement;Représentant;3;16;5779;4358;5;2027;24;39;0;4;Normal;N
916;TV;Marié;Mme;M.;Oui;Non;Locataire;Appartement;Représentant;3;15;5531;4094;5;1925;2568;39;0;4;Normal;N
1039;TV;Marié;Mme;M.;Oui;Non;Locataire;Appartement;Représentant;3;15;6148;4550;5;2139;223;39;0;4;Normal;N
1177;Autre;Marié;M.;Aucun;Non;Oui;Locataire;Appartement;Représentant;1;8;11948;0;2;5974;2896;43;922;4;Normal;N
1217;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;1;13;6145;8773;3;4972;175;32;561;4;Normal;N
1249;Autre;Marié;M.;Aucun;Non;Oui;Locataire;Appartement;Représentant;2;8;13193;0;3;4397;2599;49;862;2;Lent;N
1272;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;3;13;6192;4742;5;2186;292;44;0;3;Normal;N
1422;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;3;13;6187;5069;5;2251;2762;42;0;4;Normal;N
1595;Autre;Marié;M.;Aucun;Non;Oui;Locataire;Appartement;Représentant;2;6;13124;0;3;4374;2828;43;986;2;Lent;N
1602;Autre;Marié;M.;Aucun;Non;Oui;Locataire;Appartement;Représentant;1;7;12201;0;2;6100;28;45;957;4;Normal;N
1708;TV;Marié;Mme;M.;Oui;Oui;Locataire;Appartement;Représentant;1;13;6470;9342;3;5270;1764;35;526;4;Normal;N
1745;Autre;Marié;M.;Aucun;Non;Oui;Locataire;Appartement;Représentant;1;7;11928;0;2;5964;2757;46;1005;4;Normal;N
1808;TV;Marié;Mme;M.;Oui;Non;Locataire;Appartement;Représentant;4;15;5680;4756;6;1739;2238;42;0;2;Lent;N
225;Autre;Veuf;Mme;Aucun;Non;Non;Locataire;Appartement;Retraité;1;33;14488;0;2;7244;;60;2708;4;Normal;N
248;Autre;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;4;9413;10175;2;9794;2462;57;961;4;Normal;N
307;Autre;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;4;8378;8942;2;8660;2453;62;1005;4;Normal;N
468;Autre;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;4;8204;9826;2;9015;2418;56;1071;4;Normal;N
514;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Retraité;2;34;10284;11140;4;5356;3135;64;0;2;Lent;N
523;Autre;Veuf;Mme;Aucun;Non;Non;Locataire;Appartement;Retraité;1;29;14426;0;2;7213;;58;2523;4;Normal;N
544;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;30;9859;11040;2;10449;;57;0;4;Normal;N
551;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Retraité;1;34;9827;12560;3;7462;2976;61;0;4;Normal;N
608;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;33;9803;10627;2;10215;;58;0;4;Normal;N
638;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;32;9626;10950;2;10288;;61;0;4;Normal;N
695;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Retraité;1;33;11320;11065;3;7461;3414;63;0;4;Normal;N
853;Autre;Veuf;Mme;Aucun;Non;Non;Locataire;Appartement;Retraité;1;32;12636;0;2;6318;;59;2669;4;Normal;N
875;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Retraité;1;35;10420;11956;3;7458;32;66;0;4;Normal;N
1180;Autre;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;4;8993;9206;2;9099;232;57;1022;4;Normal;N
1239;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;30;9896;11408;2;10652;;53;0;4;Normal;N
1248;TV;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;1;28;10242;10513;3;6918;;57;0;2;Lent;N
1334;Autre;Veuf;Mme;Aucun;Non;Non;Locataire;Appartement;Retraité;1;30;13440;0;2;6720;;57;2480;4;Normal;N
1521;Autre;Marié;M.;Mme;Oui;Oui;Locataire;Appartement;Retraité;1;32;10466;11146;3;7204;3519;70;0;4;Normal;N
1627;Autre;Marié;M.;Mme;Oui;Non;Locataire;Appartement;Retraité;0;4;8832;9480;2;9156;24;60;992;4;Normal;N
1754;Autre;Veuf;Mme;Aucun;Non;Non;Locataire;Appartement;Retraité;1;29;12345;0;2;6172;;59;2376;4;Normal;N
12;Autre;Séparé;Mme;Aucun;Non;Oui;Locataire;Appartement;Retraité;0;39;11083;0;1;11083;1856;62;744;4;Normal;O
369;Autre;Séparé;Mme;Aucun;Non;Oui;Locataire;Appartement;Retraité;0;43;10105;0;1;10105;1871;67;685;4;Normal;O
996;Autre;Séparé;Mme;Aucun;Non;Oui;Locataire;Appartement;Retraité;1;42;11371;0;2;5685;21;62;685;2;Lent;O
1141;Autre;Séparé;Mme;Aucun;Non;Oui;Locataire;Appartement;Retraité;0;41;11234;0;1;11234;1744;61;702;4;Normal;O
1237;Autre;Séparé;Mme;Aucun;Non;Oui;Locataire;Appartement;Retraité;0;38;11015;0;1;11015;1993;62;722;4;Normal;O
23;Courrier;Divorcé;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;1;4;9054;0;2;4527;1572;41;988;2;Lent;N
58;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;6;17784;17918;2;17851;;51;1550;4;Normal;N
150;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;0;22;10820;5790;2;8305;;42;1646;3;Normal;N
271;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Cadre;3;11;7156;5894;5;2610;224;35;620;4;Normal;N
333;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Cadre;4;10;7258;5685;6;2157;285;32;568;2;Lent;N
502;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Cadre;4;18;13518;0;6;2253;3459;49;1336;2;Lent;N
511;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;0;19;10734;5848;2;8291;;49;1635;4;Normal;N
671;Courrier;Divorcé;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;1;4;9669;0;2;4834;1354;42;1048;2;Lent;N
680;Courrier;Divorcé;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;2;4;9553;0;3;3184;1389;36;1031;3;Rapide;N
697;Courrier;Divorcé;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;1;4;10037;0;2;5018;1369;37;936;2;Lent;N
713;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;0;20;11131;6259;2;8695;;46;1537;4;Normal;N
967;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Cadre;2;16;13520;0;4;3380;316;50;1385;4;Normal;N
1083;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Cadre;3;12;7730;5527;5;2651;232;36;613;4;Normal;N
1088;Courrier;Divorcé;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;1;4;9556;0;2;4778;144;39;992;2;Lent;N
1236;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;6;19386;17457;2;18421;;55;1534;4;Normal;N
1258;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Cadre;3;16;12228;0;5;2445;2932;48;1421;4;Normal;N
1270;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;5;17886;16606;2;17246;;51;1407;4;Normal;N
1288;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;5;29516;0;2;14758;;47;480;3;Rapide;N
1330;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;5;31680;0;2;15840;;45;496;3;Rapide;N
1453;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Cadre;3;17;12883;0;5;2576;32;52;1364;4;Normal;N
1465;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;6;16579;18728;2;17653;;55;1423;4;Normal;N
1469;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;1;6;17942;16624;3;11522;;47;1462;2;Lent;N
1495;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;19;11263;6409;3;5890;;50;1615;2;Lent;N
1616;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;18;11354;5904;3;5752;;45;1635;2;Lent;N
1635;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;5;32943;0;2;16471;;49;474;3;Rapide;N
1640;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;1;5;33823;0;3;11274;;43;508;2;Lent;N
1672;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Cadre;2;17;11955;0;4;2988;3293;48;1322;4;Normal;N
1683;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Cadre;0;5;31578;0;2;15789;;48;529;1;Rapide;N
1797;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Cadre;3;10;7186;6306;5;2698;2233;37;631;4;Normal;N
1837;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Cadre;3;12;7763;5915;5;2735;233;36;597;4;Normal;N
138;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;11;9316;10181;3;6499;;30;230;3;Rapide;O
152;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;10;9177;14996;3;8057;;30;254;3;Rapide;O
299;Courrier;Célibataire;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;0;6;5565;0;1;5565;;26;848;4;Normal;O
325;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;2;11;9265;12831;4;5524;;27;256;2;Lent;O
359;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;10;9004;11526;3;6843;;30;259;1;Rapide;O
579;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;0;10;9262;14345;2;11803;;30;227;1;Rapide;O
793;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;12;9273;10987;3;6753;;30;268;1;Rapide;O
813;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;11;9120;13636;3;7585;;28;248;3;Rapide;O
820;Courrier;Célibataire;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;0;7;5147;0;1;5147;;26;940;4;Normal;O
1079;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;12;9086;10417;3;6501;;30;270;3;Rapide;O
1319;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;10;9212;13029;3;7413;;29;244;3;Rapide;O
1371;Courrier;Célibataire;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;0;6;5331;0;1;5331;;24;990;3;Normal;O
1445;Courrier;Célibataire;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;0;6;5977;0;1;5977;;23;894;4;Normal;O
1536;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Cadre;1;11;9120;11217;3;6779;;28;248;3;Rapide;O
1846;Courrier;Célibataire;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;0;6;5649;0;1;5649;;24;930;3;Normal;O
1846;Courrier;Célibataire;Mme;Aucun;Non;Oui;Locataire;Maison;Cadre;0;6;5649;0;1;5649;;24;930;3;Normal;O
413;Courrier;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Chômeur;3;19;0;0;5;0;1932;32;438;4;Normal;O
500;Courrier;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Chômeur;3;18;0;0;5;0;2115;31;448;4;Normal;O
525;Courrier;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Chômeur;3;19;0;0;5;0;2157;35;395;4;Normal;O
1087;Courrier;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Chômeur;3;18;0;0;5;0;195;31;430;4;Normal;O
1529;Courrier;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Chômeur;3;20;0;0;5;0;2112;33;434;4;Normal;O
212;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Employé;2;12;7320;0;4;1830;18;50;744;4;Normal;N
234;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Employé;3;11;7936;0;5;1587;187;55;729;2;Lent;N
235;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Employé;0;3;5057;7017;2;6037;1724;52;0;3;Normal;N
292;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;0;8;7529;8987;2;8258;;44;0;4;Normal;N
308;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;16;5683;5800;5;2296;23;34;259;4;Normal;N
368;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé;0;23;9292;0;2;4646;167;43;2213;4;Normal;N
392;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;0;8;7586;9011;2;8298;;46;0;3;Normal;N
645;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;0;9;7174;8937;2;8055;;42;0;4;Normal;N
748;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;0;9;7556;9502;2;8529;;47;0;4;Normal;N
962;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;15;5816;6192;5;2401;2361;35;224;4;Normal;N
965;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Employé;2;12;7228;0;4;1807;158;49;793;3;Normal;N
1050;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;15;6362;5846;5;2441;2395;34;231;4;Normal;N
1105;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé;0;21;9984;0;2;4992;942;44;2229;4;Normal;N
1208;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé;0;22;10219;0;2;5109;94;48;2529;4;Normal;N
1241;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;0;9;7958;8841;2;8399;;45;0;3;Normal;N
1261;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Employé;0;3;4433;7357;2;5895;149;49;0;4;Normal;N
1316;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Employé;0;3;4718;7185;2;5951;16;49;0;4;Normal;N
1417;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;15;5937;6340;5;2455;224;35;248;4;Normal;N
1439;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Employé;0;3;4953;7215;2;6084;1759;49;0;4;Normal;N
1449;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Employé;0;3;4529;7241;2;5885;1616;49;0;4;Normal;N
1613;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Employé;2;12;6876;0;4;1719;1129;50;676;3;Normal;N
1631;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;16;6321;6004;5;2465;2159;33;260;4;Normal;N
1783;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé;0;22;9648;0;2;4824;992;45;2356;4;Normal;N
1804;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé;0;21;8843;0;2;4421;94;47;2267;4;Normal;N
1845;TV;Marié;M.;Mme;Oui;Oui;Locataire;Maison;Employé;3;11;8024;0;5;1604;165;50;796;2;Lent;N
297;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;2;20;7575;8511;4;4021;297;33;0;4;Normal;O
819;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;19;7358;8351;5;3141;3278;35;0;4;Normal;O
888;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;22;7612;9322;5;3386;2925;39;0;4;Normal;O
1210;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;20;6764;8435;5;3039;317;35;0;4;Normal;O
1229;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé;3;20;7180;8635;5;3163;32;36;0;4;Normal;O
215;TV;Veuf;Mme;Aucun;Non;Non;Locataire;Maison;Employé de bureau;0;25;6866;0;1;6866;;45;1623;3;Normal;N
354;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;2;16;7547;5913;4;3365;259;36;0;4;Normal;N
357;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;12;7392;6755;3;4715;3241;41;799;4;Normal;N
490;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé de bureau;1;13;7883;0;3;2627;1559;45;1176;3;Rapide;N
510;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé de bureau;1;12;7411;0;3;2470;1424;42;1153;3;Rapide;N
524;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;12;8628;7706;3;5444;3525;40;880;4;Normal;N
542;TV;Veuf;Mme;Aucun;Non;Non;Locataire;Maison;Employé de bureau;1;24;6611;0;2;3305;;49;1403;2;Lent;N
787;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;2;12;8487;7937;4;4106;3185;45;925;2;Lent;N
841;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;9;11289;17560;3;9616;2944;45;0;4;Normal;N
856;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;2;16;7492;6235;4;3431;24;36;0;4;Normal;N
874;TV;Veuf;Mme;Aucun;Non;Non;Locataire;Maison;Employé de bureau;1;27;6250;0;2;3125;;50;1603;2;Lent;N
898;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;8;11404;17812;3;9738;388;43;0;3;Normal;N
958;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;2;15;7131;6488;4;3404;249;33;0;4;Normal;N
982;TV;Veuf;Mme;Aucun;Non;Non;Locataire;Maison;Employé de bureau;0;27;6523;0;1;6523;;46;1550;4;Normal;N
1044;TV;Veuf;Mme;Aucun;Non;Non;Locataire;Maison;Employé de bureau;1;27;6174;0;2;3087;;46;1638;2;Lent;N
1195;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;13;8322;7681;3;5334;3543;43;811;4;Normal;N
1336;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé de bureau;1;12;7638;0;3;2546;1538;45;1206;3;Rapide;N
1341;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;7;11271;18320;3;9863;336;41;0;4;Normal;N
1362;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;12;8073;7440;3;5171;336;41;868;4;Normal;N
1365;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;2;8;10703;18381;4;7271;316;45;0;2;Lent;N
1420;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé de bureau;2;11;8046;0;4;2011;1455;39;1153;2;Lent;N
1424;Autre;Marié;M.;Mme;Oui;Non;Locataire;Maison;Employé de bureau;2;12;7492;0;4;1873;1442;46;1169;2;Lent;N
1607;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;2;15;7131;6044;4;3293;2498;38;0;4;Normal;N
1630;TV;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;1;9;10279;19345;3;9874;355;39;0;4;Normal;N
1744;Autre;Marié;Mme;M.;Oui;Oui;Locataire;Maison;Employé de bureau;2;16;7194;6745;4;3484;2491;39;0;4;Normal;N
51;TV;Marié;M.;Mme;Oui;Non;Locataire;Maison;Enseignant;2;17;14787;8626;4;5853;3913;46;1313;3;Normal;N
112;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;2;24;11035;13990;4;6256;4145;39;115;4;Normal;N
318;TV;Marié;M.;Mme;Oui;Non;Locataire;Maison;Enseignant;2;17;13432;9278;4;5677;4118;52;1178;4;Normal;N
538;TV;Marié;M.;Mme;Oui;Non;Locataire;Maison;Enseignant;2;15;13214;9308;4;5630;3672;50;1165;4;Normal;N
581;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;0;32;30838;47719;2;39278;2368;45;812;4;Normal;N
716;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;1;6;13643;20511;3;11384;158;52;1193;4;Normal;N
770;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;1;7;12208;21162;3;11123;116;58;1220;4;Normal;N
887;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;1;7;13356;18946;3;10767;15;56;1287;4;Normal;N
936;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;2;21;11790;14178;4;6492;444;46;135;4;Normal;N
1007;TV;Marié;M.;Mme;Oui;Non;Locataire;Maison;Enseignant;2;16;14572;8946;4;5879;3686;48;1118;4;Normal;N
1119;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;2;24;10183;15187;4;6342;4255;39;133;4;Normal;N
1120;TV;Marié;M.;Mme;Oui;Non;Locataire;Maison;Enseignant;2;16;13857;8856;4;5678;4;49;1240;4;Normal;N
1164;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;0;31;26330;42937;2;34633;221;48;869;4;Normal;N
1331;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;2;23;11155;14270;4;6356;4;42;124;4;Normal;N
1452;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;1;7;12580;19296;3;10625;112;57;1240;4;Normal;N
1504;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;1;28;27046;47229;3;24758;232;44;817;2;Lent;N
1543;TV;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;1;7;11416;19337;3;10251;1173;62;1342;3;Normal;N
1546;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;0;30;28224;46953;2;37588;2236;45;824;4;Normal;N
1689;Autre;Marié;Mme;M.;Oui;Non;Locataire;Maison;Enseignant;1;27;29744;48482;3;26075;2237;49;847;2;Lent;N
